Sample,Sample<->Recognize,Recognize,Recognize<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.064852,0.000010,0.174743,0.000015,0.000001,0.000002,0.000001,0.239623
0.091959,0.000014,0.273745,0.000013,0.000001,0.000002,0.000001,0.365735
0.068925,0.000010,0.257141,0.000018,0.000002,0.000003,0.000002,0.326100
0.058914,0.000010,0.179410,0.000014,0.000001,0.000003,0.000001,0.238352
0.091889,0.000015,0.238154,0.000018,0.000002,0.000003,0.000001,0.330082
0.066066,0.000010,0.243989,0.000014,0.000001,0.000003,0.000001,0.310083
0.067020,0.000009,0.219798,0.000016,0.000001,0.000002,0.000001,0.286847
0.090104,0.000014,0.299387,0.000017,0.000002,0.000003,0.000002,0.389529
0.066948,0.000010,0.200943,0.000017,0.000002,0.000003,0.000002,0.267923
0.066795,0.000010,0.184253,0.000013,0.000001,0.000002,0.000001,0.251075
0.064932,0.000010,0.185455,0.000014,0.000001,0.000002,0.000001,0.250415
0.068271,0.000011,0.187100,0.000014,0.000001,0.000002,0.000001,0.255400
0.066558,0.000010,0.236160,0.000016,0.000002,0.000003,0.000002,0.302751
0.066271,0.000010,0.191007,0.000014,0.000001,0.000002,0.000001,0.257305
0.062563,0.000010,0.188275,0.000013,0.000001,0.000002,0.000001,0.250866
0.081889,0.000011,0.302713,0.000018,0.000002,0.000003,0.000002,0.384639
0.065847,0.000010,0.218644,0.000014,0.000001,0.000002,0.000001,0.284520
0.091703,0.000022,0.307400,0.000018,0.000002,0.000004,0.000002,0.399151
0.062862,0.000010,0.278068,0.000020,0.000203,0.000016,0.000002,0.341180
0.082380,0.000012,0.306552,0.000018,0.000002,0.000003,0.000002,0.388967
0.067497,0.000009,0.202255,0.000017,0.000002,0.000003,0.000002,0.269785
0.063454,0.000010,0.252770,0.000017,0.000002,0.000003,0.000002,0.316258
0.091519,0.000014,0.297430,0.000014,0.000165,0.000012,0.000001,0.389156
0.093108,0.000013,0.262531,0.000017,0.000002,0.000003,0.000002,0.355676
0.089681,0.000016,0.204106,0.000016,0.000001,0.000002,0.000001,0.293823
0.088717,0.000014,0.239345,0.000017,0.000184,0.000012,0.000002,0.328291
0.063464,0.000010,0.212314,0.000016,0.000001,0.000003,0.000001,0.275809
0.064074,0.000996,0.326709,0.000020,0.000002,0.000003,0.000002,0.391806
0.093990,0.000020,0.315248,0.000020,0.000211,0.000014,0.000002,0.409504
0.092831,0.000014,0.272036,0.000017,0.000002,0.000003,0.000001,0.364904
0.087495,0.000014,0.282719,0.000019,0.000002,0.000003,0.000002,0.370254
0.066696,0.000009,0.223331,0.000018,0.000002,0.000003,0.000002,0.290061
0.066337,0.000010,0.210960,0.000016,0.000171,0.000011,0.000001,0.277507
0.066105,0.000011,0.282961,0.000032,0.000002,0.000003,0.000002,0.349115
0.089642,0.000012,0.300556,0.000020,0.000002,0.000003,0.000002,0.390236
0.063557,0.000009,0.157570,0.000004,0.000001,0.000002,0.000001,0.221143
0.062189,0.000010,0.186051,0.000016,0.000001,0.000003,0.000001,0.248272
0.087651,0.000014,0.314606,0.000020,0.000180,0.000013,0.000002,0.402486
0.092053,0.000014,0.227727,0.000019,0.000141,0.000014,0.000002,0.319969
0.090325,0.000013,0.314720,0.000021,0.000002,0.000003,0.000002,0.405085
0.074621,0.000015,0.286940,0.000018,0.000002,0.000004,0.000002,0.361602
0.089906,0.000014,0.264531,0.000017,0.000002,0.000003,0.000002,0.354475
0.088624,0.000016,0.312068,0.000021,0.000002,0.000003,0.000001,0.400735
0.089716,0.000015,0.247041,0.000018,0.000002,0.000003,0.000002,0.336796
0.061495,0.000009,0.251275,0.000013,0.000001,0.000002,0.000001,0.312796
0.090255,0.000014,0.216855,0.000016,0.000182,0.000010,0.000001,0.307334
0.090357,0.000012,0.253035,0.000021,0.000002,0.000010,0.000002,0.343440
0.064934,0.000009,0.359944,0.000019,0.000341,0.000012,0.000001,0.425261
0.093075,0.000014,0.310775,0.000017,0.000002,0.000004,0.000002,0.403888
0.088716,0.000009,0.296928,0.000022,0.000002,0.000005,0.000002,0.385684
0.086319,0.000012,0.333849,0.000017,0.000312,0.000010,0.000001,0.420520
0.062357,0.000010,0.198501,0.000020,0.000002,0.000003,0.000002,0.260895
0.069863,0.000003,0.273249,0.000016,0.000179,0.000014,0.000002,0.343326
0.089348,0.000014,0.277426,0.000017,0.000166,0.000014,0.000001,0.366985
0.074208,0.000014,0.396258,0.000020,0.000134,0.000012,0.000001,0.470647
0.093045,0.000014,0.270493,0.000014,0.000001,0.000002,0.000001,0.363570
0.062179,0.000003,0.199178,0.000016,0.000224,0.000013,0.000002,0.261615
0.090152,0.000012,0.213389,0.000015,0.000125,0.000013,0.000001,0.303706
0.084673,0.000013,0.291441,0.000023,0.000002,0.000004,0.000002,0.376157
0.064216,0.000011,0.289884,0.000018,0.000148,0.000009,0.000001,0.354288
0.092896,0.000015,0.269427,0.000018,0.000236,0.000019,0.000002,0.362612
0.065938,0.000010,0.298029,0.000015,0.000001,0.000002,0.000001,0.363997
0.064078,0.000010,0.208361,0.000015,0.000261,0.000013,0.000002,0.272740
0.092890,0.000015,0.299943,0.000018,0.000203,0.000016,0.000002,0.393087
0.089663,0.000014,0.295743,0.000020,0.000162,0.000017,0.000002,0.385621
0.064390,0.000011,0.273148,0.000028,0.000141,0.000014,0.000002,0.337733
0.066948,0.000011,0.241713,0.000020,0.000002,0.000003,0.000002,0.308698
0.092439,0.000013,0.235016,0.000016,0.000181,0.000010,0.000002,0.327676
0.064873,0.000004,0.188086,0.000016,0.000001,0.000002,0.000001,0.252983
0.061677,0.000009,0.264444,0.000021,0.000002,0.000003,0.000002,0.326157
0.089715,0.000013,0.262574,0.000018,0.000002,0.000004,0.000002,0.352327
0.062580,0.000011,0.186413,0.000016,0.000204,0.000017,0.000002,0.249243
0.093514,0.000017,0.229611,0.000028,0.000120,0.000009,0.000001,0.323302
0.065321,0.000010,0.165795,0.000014,0.000001,0.000002,0.000001,0.231145
0.088549,0.000015,0.213158,0.000018,0.000002,0.000003,0.000002,0.301746
0.084966,0.000010,0.182623,0.000016,0.000001,0.000002,0.000001,0.267620
0.091677,0.000014,0.209938,0.000022,0.000002,0.000011,0.000002,0.301667
0.065076,0.000011,0.202774,0.000014,0.000278,0.000010,0.000001,0.268164
0.064487,0.000009,0.294500,0.000020,0.000218,0.000029,0.000001,0.359265
0.064829,0.000010,0.214263,0.000015,0.000167,0.000014,0.000002,0.279300
0.083218,0.000011,0.278140,0.000019,0.000132,0.000019,0.000002,0.361540
0.067194,0.000010,0.200751,0.000014,0.000115,0.000015,0.000002,0.268102
0.091144,0.000013,0.292030,0.000015,0.000163,0.000011,0.000001,0.383378
0.090264,0.000014,0.319644,0.000021,0.000002,0.000004,0.000002,0.409951
0.067299,0.000012,0.318468,0.000020,0.000220,0.000016,0.000002,0.386036
0.084564,0.000010,0.226420,0.000017,0.000177,0.000013,0.000002,0.311202
0.064695,0.000012,0.315994,0.000019,0.000147,0.000012,0.000002,0.380881
0.088016,0.000013,0.197174,0.000015,0.000001,0.000002,0.000001,0.285223
0.065369,0.000010,0.195417,0.000014,0.000150,0.000014,0.000002,0.260977
0.093141,0.000014,0.315037,0.000019,0.000142,0.000014,0.000001,0.408367
0.075436,0.000013,0.287954,0.000019,0.000182,0.000018,0.000002,0.363624
0.085553,0.000013,0.201864,0.000019,0.000002,0.000004,0.000002,0.287456
0.092791,0.000017,0.321483,0.000015,0.000259,0.000012,0.000002,0.414580
0.066584,0.000013,0.317773,0.000020,0.000002,0.000003,0.000002,0.384397
0.088348,0.000015,0.283190,0.000015,0.000001,0.000002,0.000001,0.371574
0.082331,0.000012,0.199416,0.000017,0.000164,0.000014,0.000002,0.281956
0.086480,0.000013,0.261615,0.000017,0.000001,0.000002,0.000001,0.348129
0.067434,0.000009,0.207558,0.000019,0.000202,0.000004,0.000001,0.275227
0.062983,0.000011,0.242352,0.000020,0.000721,0.000012,0.000002,0.306101
0.091911,0.000014,0.206008,0.000016,0.000223,0.000012,0.000002,0.298186
0.064738,0.000011,0.211189,0.000012,0.000149,0.000015,0.000002,0.276114
0.064080,0.000010,0.280247,0.000019,0.000156,0.000013,0.000002,0.344527
0.093595,0.000014,0.227644,0.000016,0.000161,0.000015,0.000002,0.321447
0.074941,0.000015,0.249883,0.000018,0.000202,0.000011,0.000001,0.325070
0.062795,0.000009,0.202189,0.000017,0.000115,0.000014,0.000002,0.265141
0.083679,0.000012,0.280005,0.000019,0.000165,0.000003,0.000001,0.363884
0.072317,0.000011,0.244882,0.000019,0.000129,0.000011,0.000001,0.317370
0.066881,0.000024,0.247429,0.000018,0.000002,0.000003,0.000002,0.314359
0.090395,0.000013,0.234088,0.000016,0.000197,0.000013,0.000002,0.324723
0.091289,0.000013,0.218450,0.000015,0.000197,0.000015,0.000002,0.309981
0.086941,0.000013,0.275310,0.000019,0.000142,0.000011,0.000001,0.362438
0.066759,0.000015,0.321935,0.000026,0.000283,0.000023,0.000002,0.389043
0.063167,0.000011,0.302442,0.000017,0.000242,0.000021,0.000002,0.365901
0.090178,0.000016,0.324147,0.000016,0.000002,0.000003,0.000001,0.414363
0.065221,0.000012,0.315426,0.000019,0.000173,0.000012,0.000001,0.380863
0.061963,0.000013,0.202061,0.000016,0.000158,0.000013,0.000002,0.264227
0.089690,0.000013,0.289257,0.000017,0.000163,0.000016,0.000002,0.379157
0.089421,0.000019,0.265000,0.000019,0.000148,0.000014,0.000002,0.354621
0.093209,0.000014,0.338894,0.000019,0.000149,0.000013,0.000002,0.432301
0.069318,0.000015,0.217382,0.000016,0.000158,0.000013,0.000002,0.286902
0.065121,0.000009,0.258863,0.000015,0.000115,0.000012,0.000001,0.324137
0.095272,0.000021,0.286937,0.000020,0.000216,0.000013,0.000002,0.382480
0.067958,0.000014,0.343622,0.000018,0.000227,0.000017,0.000002,0.411857
0.086429,0.000011,0.324829,0.000018,0.000202,0.000017,0.000002,0.411507
0.078061,0.000015,0.312613,0.000015,0.000151,0.000013,0.000002,0.390871
0.071117,0.000013,0.285765,0.000018,0.000192,0.000014,0.000002,0.357122
0.088066,0.000011,0.317960,0.000019,0.000194,0.000013,0.000002,0.406265
0.083735,0.000009,0.194687,0.000015,0.000145,0.000009,0.000002,0.278603
0.061077,0.000009,0.253355,0.000019,0.000139,0.000015,0.000001,0.314615
0.081732,0.000012,0.192628,0.000016,0.000156,0.000013,0.000002,0.274559
0.091256,0.000014,0.309642,0.000020,0.000179,0.000013,0.000001,0.401126
0.066692,0.000011,0.283720,0.000017,0.000204,0.000017,0.000002,0.350662
0.065779,0.000011,0.195940,0.000015,0.000127,0.000011,0.000001,0.261884
0.091235,0.000013,0.265393,0.000018,0.000138,0.000012,0.000001,0.356811
0.068430,0.000010,0.240093,0.000019,0.000225,0.000015,0.000002,0.308794
0.087291,0.000013,0.317499,0.000018,0.000187,0.000013,0.000002,0.405023
0.066929,0.000012,0.256951,0.000015,0.000164,0.000011,0.000001,0.324083
0.061587,0.000011,0.202794,0.000016,0.000125,0.000013,0.000002,0.264548
0.081719,0.000012,0.250949,0.000017,0.000181,0.000009,0.000001,0.332889
0.089827,0.000013,0.210224,0.000019,0.000236,0.000013,0.000001,0.300333
0.064909,0.000010,0.207144,0.000014,0.000142,0.000013,0.000002,0.272234
0.091709,0.000013,0.300624,0.000020,0.000190,0.000014,0.000001,0.392570
0.087159,0.000011,0.203989,0.000013,0.000139,0.000012,0.000002,0.291325
0.062836,0.000008,0.160085,0.000014,0.000001,0.000002,0.000001,0.222948
0.064639,0.000010,0.151952,0.000014,0.000001,0.000002,0.000001,0.216621
0.066999,0.000011,0.285952,0.000020,0.000221,0.000022,0.000002,0.353228
0.072682,0.000015,0.321520,0.000016,0.000139,0.000009,0.000002,0.394382
0.091431,0.000013,0.252035,0.000019,0.000128,0.000012,0.000002,0.343639
0.063337,0.000010,0.148946,0.000015,0.000001,0.000002,0.000001,0.212312
0.067282,0.000010,0.203385,0.000018,0.000002,0.000003,0.000002,0.270701
0.065467,0.000011,0.146939,0.000016,0.000001,0.000002,0.000001,0.212437
0.090922,0.000013,0.165872,0.000015,0.000001,0.000002,0.000001,0.256826
0.083270,0.000009,0.141219,0.000014,0.000001,0.000002,0.000001,0.224515
0.065234,0.000011,0.130695,0.000015,0.000001,0.000002,0.000001,0.195959
0.063552,0.000010,0.133151,0.000015,0.000001,0.000002,0.000001,0.196732
0.073976,0.000013,0.208477,0.000017,0.000002,0.000003,0.000002,0.282489
0.060521,0.000011,0.126454,0.000013,0.000001,0.000002,0.000001,0.187004
0.062795,0.000009,0.126940,0.000013,0.000001,0.000002,0.000001,0.189762
0.089666,0.000013,0.193384,0.000017,0.000002,0.000003,0.000002,0.283086
0.063958,0.000010,0.128942,0.000013,0.000001,0.000002,0.000001,0.192926
0.063963,0.000010,0.127467,0.000014,0.000001,0.000003,0.000001,0.191458
0.063879,0.000012,0.130039,0.000014,0.000001,0.000002,0.000001,0.193947
0.060671,0.000010,0.135103,0.000014,0.000001,0.000002,0.000001,0.195803
0.061979,0.000010,0.135820,0.000013,0.000001,0.000002,0.000001,0.197826
0.085636,0.000013,0.218558,0.000017,0.000002,0.000003,0.000002,0.304230
0.063713,0.000010,0.131825,0.000013,0.000001,0.000002,0.000001,0.195565
0.088330,0.000014,0.209137,0.000018,0.000002,0.000003,0.000002,0.297505
0.063404,0.000009,0.134155,0.000015,0.000001,0.000002,0.000001,0.197587
0.064103,0.000010,0.139632,0.000014,0.000001,0.000002,0.000001,0.203763
0.064220,0.000011,0.142922,0.000014,0.000001,0.000002,0.000001,0.207171
0.064626,0.000010,0.150101,0.000013,0.000001,0.000002,0.000001,0.214754
0.060058,0.000010,0.138240,0.000014,0.000001,0.000003,0.000001,0.198327
0.078720,0.000017,0.131962,0.000014,0.000001,0.000003,0.000001,0.210719
0.078211,0.000010,0.228406,0.000018,0.000002,0.000009,0.000002,0.306659
0.064155,0.000010,0.133259,0.000014,0.000001,0.000002,0.000001,0.197442
0.064441,0.000010,0.131483,0.000004,0.000001,0.000002,0.000001,0.195942
0.083961,0.000014,0.189212,0.000016,0.000002,0.000003,0.000001,0.273210
0.063845,0.000011,0.133722,0.000013,0.000001,0.000002,0.000001,0.197594
0.063096,0.000010,0.132911,0.000013,0.000001,0.000002,0.000001,0.196034
0.065609,0.000008,0.132353,0.000014,0.000001,0.000002,0.000001,0.197988
0.065558,0.000010,0.136685,0.000013,0.000001,0.000002,0.000001,0.202270
0.069991,0.000011,0.157560,0.000013,0.000001,0.000002,0.000001,0.227580
0.062561,0.000010,0.145574,0.000013,0.000001,0.000002,0.000001,0.208161
0.065541,0.000010,0.142722,0.000014,0.000001,0.000002,0.000001,0.208291
0.082832,0.000011,0.149000,0.000014,0.000001,0.000002,0.000001,0.231861
0.064234,0.000011,0.181032,0.000015,0.000001,0.000002,0.000001,0.245297
0.065098,0.000013,0.180322,0.000014,0.000001,0.000003,0.000001,0.245452
0.063386,0.000009,0.171779,0.000013,0.000001,0.000002,0.000001,0.235191
0.063790,0.000010,0.141329,0.000014,0.000001,0.000020,0.000001,0.205165
0.065314,0.000010,0.226739,0.000018,0.000002,0.000003,0.000002,0.292088
0.063444,0.000010,0.141931,0.000013,0.000001,0.000002,0.000001,0.205401
0.064389,0.000010,0.143622,0.000014,0.000001,0.000002,0.000001,0.208038
0.091538,0.000013,0.207240,0.000017,0.000002,0.000003,0.000002,0.298814
0.065177,0.000010,0.146868,0.000013,0.000001,0.000002,0.000001,0.212073
0.067542,0.000010,0.144142,0.000014,0.000001,0.000002,0.000001,0.211712
0.065919,0.000009,0.146409,0.000015,0.000001,0.000002,0.000001,0.212356
0.066790,0.000010,0.151962,0.000014,0.000001,0.000003,0.000001,0.218780
0.062680,0.000009,0.160171,0.000015,0.000001,0.000003,0.000001,0.222881
0.079028,0.000011,0.247188,0.000018,0.000002,0.000003,0.000002,0.326252
0.065796,0.000003,0.161185,0.000015,0.000001,0.000002,0.000001,0.227004
0.062821,0.000011,0.200768,0.000017,0.000002,0.000003,0.000002,0.263624
0.064664,0.000009,0.165341,0.000014,0.000001,0.000002,0.000001,0.230032
0.092232,0.000013,0.241279,0.000017,0.000002,0.000003,0.000001,0.333547
0.065007,0.000009,0.166334,0.000013,0.000001,0.000002,0.000001,0.231368
0.063127,0.000009,0.159333,0.000013,0.000001,0.000002,0.000001,0.222486
0.092074,0.000015,0.179073,0.000013,0.000001,0.000002,0.000001,0.271178
0.065262,0.000010,0.159743,0.000013,0.000001,0.000002,0.000001,0.225032
0.060985,0.000009,0.153009,0.000014,0.000001,0.000003,0.000001,0.214023
0.080757,0.000011,0.194006,0.000018,0.000002,0.000003,0.000002,0.274798
0.065410,0.000010,0.152059,0.000013,0.000001,0.000002,0.000001,0.217495
0.065779,0.000009,0.151800,0.000012,0.000001,0.000002,0.000001,0.217605
0.061458,0.000009,0.154920,0.000014,0.000001,0.000002,0.000001,0.216406
0.066377,0.000010,0.158468,0.000014,0.000001,0.000002,0.000001,0.224873
0.091482,0.000014,0.237649,0.000018,0.000002,0.000003,0.000002,0.329170
0.067115,0.000011,0.164336,0.000014,0.000001,0.000002,0.000001,0.231479
0.061762,0.000009,0.175126,0.000014,0.000001,0.000003,0.000001,0.236915
0.064665,0.000010,0.177124,0.000014,0.000001,0.000002,0.000001,0.241817
0.065653,0.000010,0.177615,0.000013,0.000001,0.000002,0.000001,0.243296
0.090756,0.000013,0.259999,0.000017,0.000002,0.000003,0.000002,0.350791
0.066450,0.000010,0.187563,0.000015,0.000001,0.000003,0.000001,0.254042
0.066873,0.000012,0.257747,0.000018,0.000002,0.000003,0.000002,0.324656
0.063550,0.000010,0.210034,0.000019,0.000002,0.000003,0.000002,0.273621
0.066255,0.000008,0.191848,0.000014,0.000001,0.000002,0.000001,0.258129
0.091693,0.000014,0.268862,0.000018,0.000002,0.000003,0.000002,0.360594
0.087382,0.000015,0.245567,0.000015,0.000001,0.000002,0.000001,0.332982
0.066588,0.000009,0.195667,0.000015,0.000001,0.000002,0.000001,0.262284
0.065232,0.000010,0.199035,0.000015,0.000001,0.000002,0.000001,0.264296
0.064038,0.000008,0.198454,0.000015,0.000001,0.000002,0.000001,0.262520
0.090021,0.000012,0.305656,0.000022,0.000002,0.000004,0.000002,0.395718
0.064965,0.000011,0.235123,0.000015,0.000172,0.000010,0.000001,0.300297
0.086501,0.000012,0.267921,0.000020,0.000139,0.000014,0.000002,0.354609
0.066406,0.000010,0.221403,0.000015,0.000128,0.000014,0.000002,0.287978
0.065170,0.000014,0.294685,0.000019,0.000208,0.000015,0.000002,0.360113
0.064593,0.000010,0.285373,0.000018,0.000192,0.000013,0.000002,0.350201
0.063020,0.000009,0.225604,0.000016,0.000125,0.000016,0.000002,0.288792
0.092570,0.000013,0.302126,0.000020,0.000143,0.000009,0.000001,0.394882
0.092599,0.000014,0.297539,0.000018,0.000209,0.000014,0.000002,0.390395
0.067050,0.000010,0.238119,0.000016,0.000154,0.000014,0.000002,0.305364
0.090953,0.000013,0.340948,0.000018,0.000245,0.000017,0.000002,0.432196
0.088084,0.000014,0.302476,0.000021,0.000466,0.000015,0.000002,0.391076
0.090113,0.000014,0.279837,0.000018,0.000223,0.000015,0.000002,0.370220
0.090756,0.000013,0.398362,0.000021,0.000206,0.000010,0.000002,0.489370
0.061695,0.000010,0.354683,0.000019,0.000346,0.000014,0.000002,0.416768
0.065426,0.000014,0.292542,0.000019,0.000148,0.000014,0.000002,0.358165
0.082369,0.000016,0.425522,0.000015,0.000213,0.000010,0.000002,0.508147
0.090149,0.000013,0.412032,0.000006,0.000804,0.000017,0.000002,0.503023
0.086899,0.000010,0.702325,0.000028,0.000446,0.000014,0.000001,0.789723
0.092064,0.000013,0.425830,0.000020,0.000857,0.000018,0.000002,0.518803
0.088625,0.000017,0.474402,0.011930,0.000840,0.000017,0.000002,0.575831
0.092100,0.000012,0.394798,0.000019,0.000382,0.000015,0.000002,0.487327
0.090234,0.000015,0.395234,0.000020,0.000420,0.000016,0.000002,0.485940
0.101025,0.000016,0.406117,0.003106,0.000537,0.000014,0.000002,0.510817
0.107694,0.000013,0.393824,0.000029,0.000533,0.000014,0.000002,0.502108
0.108599,0.000015,0.399586,0.000196,0.000412,0.000015,0.000002,0.508823
0.090995,0.000013,0.395081,0.000019,0.000354,0.000014,0.000002,0.486478
0.089757,0.000015,0.391595,0.000027,0.000619,0.000017,0.000002,0.482032
0.087209,0.000017,0.395133,0.000014,0.000154,0.000014,0.000002,0.482544
0.091208,0.000015,0.368413,0.000029,0.000417,0.000015,0.000002,0.460098
0.104706,0.000005,0.436350,0.000191,0.000002,0.000004,0.000002,0.541260
0.100549,0.000009,0.542116,0.000027,0.000418,0.000015,0.000002,0.643135
0.089773,0.006233,0.424520,0.000031,0.000002,0.000004,0.000002,0.520564
